#error_Jacobi #error_Gauss #error_ICF #error_ICNE #error_Multigrid #error_CG
9.338e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.387e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.437e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.486e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.535e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.585e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.634e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.684e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.733e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.782e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.832e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.881e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.931e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.980e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.003e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.008e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.013e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.018e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.023e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.028e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.033e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.038e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.042e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.047e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.052e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.057e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.062e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.067e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.072e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.077e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.082e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.087e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.092e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.097e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.102e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.107e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.112e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.117e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.122e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.126e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.131e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.136e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.141e-321 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
